card_name,card_price_EUR,sold_date,vendor_name,vendor_reviews,vendor_ratings,bids_numbers,bloc_ID,set_ID
mewtwo gx 78 73,107.0,2023-12-01,ghalionna,435,100.0,19.0,2,67
mewtwo gx 78 73,62.0,2023-12-01,jeremy_47,32,100.0,11.0,2,67
mewtwo gx 78 73,500.0,2023-11-28,alexibourge_0,27,100.0,0.0,2,67
mewtwo gx 78 73,57.0,2023-11-25,collector-34,314,100.0,3.0,2,67
mewtwo gx 78 73,140.0,2023-11-17,spartiatefr,47,100.0,0.0,2,67
mewtwo gx 78 73,70.52,2023-11-13,merio_9,32,100.0,17.0,2,67
leviator 12 110,159.0,2023-11-30,pokemonpro75,16,100.0,0.0,3,64
pharamp obscur 1 105,190.0,2024-01-23,prof7467,1390,100.0,0.0,3,69
pharamp obscur 1 105,29.5,2024-01-14,planet.r,656,100.0,13.0,3,69
pharamp obscur 1 105,10.5,2023-12-24,borcle-fu0dblc,73,100.0,2.0,3,69
pharamp obscur 1 105,24.51,2023-12-18,jamesbond007_fr,773,100.0,14.0,3,69
pharamp obscur 1 105,190.0,2023-12-18,prof7467,1390,100.0,0.0,3,69
pharamp obscur 1 105,321.0,2023-12-16,magicartes,1089,100.0,38.0,3,69
pharamp obscur 1 105,35.5,2023-12-16,guilro_6684,56,92.3,8.0,3,69
pharamp obscur 1 105,43.5,2023-11-19,pauvass_0,8,90.0,9.0,3,69
pharamp obscur 1 105,70.0,2023-11-16,asabou05,328,100.0,0.0,3,69
nostenfer obscur 2 105,29.9,2024-02-05,pokevivi7,17486,100.0,0.0,3,69
nostenfer obscur 2 105,100.0,2024-01-27,jrbou-880,3,100.0,0.0,3,69
nostenfer obscur 2 105,97.0,2024-01-14,fauv98,340,99.5,14.0,3,69
nostenfer obscur 2 105,35.5,2023-12-16,guilro_6684,56,92.3,15.0,3,69
nostenfer obscur 2 105,32.51,2023-11-28,pauvass_0,8,90.0,12.0,3,69
nostenfer obscur 2 105,30.0,2023-11-14,archirall,87,100.0,2.0,3,69
donphan obscur 3 105,62.0,2024-01-27,franbraem0,38,100.0,3.0,3,69
donphan obscur 3 105,351.0,2024-01-13,alex91_7,15,100.0,54.0,3,69
donphan obscur 3 105,52.0,2023-12-16,guilro_6684,56,92.3,10.0,3,69
donphan obscur 3 105,29.61,2023-11-29,wn-cards,3690,99.8,0.0,3,69
donphan obscur 3 105,485.0,2023-11-27,pierduqu,23,100.0,0.0,3,69
donphan obscur 3 105,70.0,2023-11-16,asabou05,328,100.0,0.0,3,69
mentali obscur 4 105,600.0,2024-02-10,adrgagn-55,23,100.0,0.0,3,69
mentali obscur 4 105,66.0,2024-02-08,gabsi_2071,2,100.0,11.0,3,69
mentali obscur 4 105,38.5,2024-02-01,ma_935824,13,50.0,5.0,3,69
mentali obscur 4 105,198.0,2024-01-31,stpmonp0,15,100.0,12.0,3,69
mentali obscur 4 105,300.0,2023-12-18,bohalik,53,100.0,17.0,3,69
mentali obscur 4 105,61.0,2023-12-16,guilro_6684,56,92.3,17.0,3,69
mentali obscur 4 105,70.0,2023-11-15,pauvass_0,8,90.0,0.0,3,69
aligatueur obscur 5 105,116.0,2024-01-24,nicbusq_42,9,100.0,2.0,3,69
aligatueur obscur 5 105,45.0,2024-01-17,trake777,142,99.1,0.0,3,69
aligatueur obscur 5 105,33.0,2023-11-26,plum3809,64,100.0,3.0,3,69
ectoplasma obscur 6 105,60.0,2024-02-03,ravenzeppeli,2,0.0,0.0,3,69
ectoplasma obscur 6 105,117.66,2024-01-28,franbraem0,38,100.0,12.0,3,69
ectoplasma obscur 6 105,112.0,2023-12-16,guilro_6684,56,92.3,43.0,3,69
ectoplasma obscur 6 105,250.0,2023-12-04,eronnia,3,100.0,0.0,3,69
demolosse obscur 7 105,75.0,2024-01-28,nicoccasion,20,100.0,0.0,3,69
demolosse obscur 7 105,61.0,2024-01-27,franbraem0,38,100.0,2.0,3,69
demolosse obscur 7 105,59.0,2024-01-12,nicopati69,47,100.0,12.0,3,69
demolosse obscur 7 105,42.5,2023-12-16,guilro_6684,56,92.3,10.0,3,69
demolosse obscur 7 105,78.0,2023-12-10,frenchpokebreakers,113,100.0,22.0,3,69
demolosse obscur 7 105,132.0,2023-11-28,arthves,115,100.0,0.0,3,69
cizayox obscur 9 105,79.51,2024-01-28,franbraem0,38,100.0,3.0,3,69
cizayox obscur 9 105,160.0,2024-01-23,cartabaffe,3946,99.9,0.0,3,69
cizayox obscur 9 105,92.0,2024-01-23,gabsi_2071,2,100.0,9.0,3,69
cizayox obscur 9 105,250.0,2023-12-21,cardrocketteam,46,95.8,0.0,3,69
cizayox obscur 9 105,60.0,2023-12-21,obi-6902,1,100.0,0.0,3,69
cizayox obscur 9 105,153.0,2023-12-16,guilro_6684,56,92.3,17.0,3,69
cizayox obscur 9 105,120.0,2023-12-01,matrog_350,5,100.0,0.0,3,69
typhlosion obscur 10 105,56.0,2024-02-11,franbraem0,38,100.0,4.0,3,69
typhlosion obscur 10 105,25.0,2024-02-08,lejo2303,18,100.0,2.0,3,69
typhlosion obscur 10 105,79.0,2024-02-04,guiltrem-6816,118,100.0,10.0,3,69
typhlosion obscur 10 105,45.51,2024-02-01,gabsi_2071,2,100.0,7.0,3,69
typhlosion obscur 10 105,109.9,2024-01-27,pokevivi7,17486,100.0,0.0,3,69
typhlosion obscur 10 105,119.0,2023-12-24,cest_depoque,22,95.5,0.0,3,69
typhlosion obscur 10 105,30.5,2023-12-16,guilro_6684,56,92.3,23.0,3,69
typhlosion obscur 10 105,36.5,2023-12-04,guilmatt_83,63,100.0,3.0,3,69
typhlosion obscur 10 105,85.0,2023-11-25,alexleri-0,84,100.0,0.0,3,69
tyranocif obscur 11 105,121.0,2024-02-02,stpmonp0,15,100.0,4.0,3,69
tyranocif obscur 11 105,275.0,2024-01-24,patriciherman_5,422,100.0,0.0,3,69
tyranocif obscur 11 105,151.0,2023-12-16,guilro_6684,56,92.3,28.0,3,69
arcanin lumineux 12 105,206.0,2024-02-04,franbraem0,38,100.0,32.0,3,69
arcanin lumineux 12 105,84.0,2024-02-01,jeremy_47,32,100.0,0.0,3,69
arcanin lumineux 12 105,67.0,2024-01-14,jeremy_47,32,100.0,22.0,3,69
arcanin lumineux 12 105,150.0,2023-12-21,lasbiz_66,49,100.0,0.0,3,69
arcanin lumineux 12 105,95.0,2023-12-16,guilro_6684,56,92.3,17.0,3,69
arcanin lumineux 12 105,277.0,2023-12-06,alvign58,7,100.0,60.0,3,69
arcanin lumineux 12 105,8.1,2023-11-20,neorel,63,100.0,10.0,3,69
azumarill lumineux 13 105,49.9,2024-01-30,charlie-s-treasures,1250,100.0,0.0,3,69
azumarill lumineux 13 105,28.5,2024-01-27,pokestockx,18,100.0,4.0,3,69
azumarill lumineux 13 105,8.51,2024-01-14,planet.r,656,100.0,5.0,3,69
azumarill lumineux 13 105,99.9,2024-01-08,poke_ball_z,1225,100.0,0.0,3,69
azumarill lumineux 13 105,83.0,2023-12-31,poke_ball_z,1225,100.0,14.0,3,69
azumarill lumineux 13 105,12.0,2023-12-19,juju-brocante,38,100.0,0.0,3,69
azumarill lumineux 13 105,11.0,2023-12-18,guilmatt_83,63,100.0,0.0,3,69
azumarill lumineux 13 105,13.5,2023-12-16,guilro_6684,56,92.3,9.0,3,69
azumarill lumineux 13 105,39.9,2023-12-07,pokevivi7,17486,100.0,0.0,3,69
azumarill lumineux 13 105,14.5,2023-12-01,fr-misti,3,100.0,5.0,3,69
azumarill lumineux 13 105,20.5,2023-11-25,brocante-et-vous,4387,99.6,9.0,3,69
dracolosse lumineux 14 105,165.0,2024-02-03,lescartesauxtresors,720,100.0,0.0,3,69
dracolosse lumineux 14 105,110.0,2024-01-28,stpmonp0,15,100.0,2.0,3,69
dracolosse lumineux 14 105,75.0,2023-12-25,dumblebricks,21,100.0,0.0,3,69
dracolosse lumineux 14 105,30.0,2023-12-17,advertisebrand,49,100.0,2.0,3,69
dracolosse lumineux 14 105,166.0,2023-12-16,guilro_6684,56,92.3,31.0,3,69
dracolosse lumineux 14 105,170.0,2023-12-06,migib_5961,28,96.7,0.0,3,69
dracolosse lumineux 14 105,227.0,2023-12-06,alvign58,7,100.0,28.0,3,69
togetic lumineux 15 105,34.9,2024-02-08,manaprint,200,100.0,0.0,3,69
togetic lumineux 15 105,191.0,2024-02-04,magr-6935,1266,100.0,25.0,3,69
togetic lumineux 15 105,15.0,2024-01-31,saasso_43,1,100.0,0.0,3,69
togetic lumineux 15 105,119.0,2023-12-27,sego35,68,100.0,0.0,3,69
togetic lumineux 15 105,349.0,2023-12-26,cest_depoque,22,95.5,0.0,3,69
togetic lumineux 15 105,29.5,2023-12-17,guilmatt_83,63,100.0,10.0,3,69
togetic lumineux 15 105,72.0,2023-12-16,guilro_6684,56,92.3,10.0,3,69
energie miracle 16 105,20.0,2024-01-11,ber-399606,5,100.0,0.0,3,69
energie miracle 16 105,27.5,2023-12-16,guilro_6684,56,92.3,19.0,3,69
migalos obscur 17 105,1.0,2024-01-21,ushiwaz,56,100.0,0.0,3,69
migalos obscur 17 105,12.5,2023-12-16,guilro_6684,56,92.3,9.0,3,69
volcaropod obscur 18 105,8.0,2024-02-10,thoray5,4,100.0,6.0,3,69
volcaropod obscur 18 105,5.0,2024-01-21,acca444,751,100.0,0.0,3,69
volcaropod obscur 18 105,8.0,2024-01-02,juju-brocante,38,100.0,0.0,3,69
volcaropod obscur 18 105,4.1,2023-12-16,guilro_6684,56,92.3,3.0,3,69
amonistar obscur 19 105,14.5,2023-12-16,guilro_6684,56,92.3,8.0,3,69
amonistar obscur 19 105,3.0,2023-12-16,jujub11,567,100.0,0.0,3,69
amonistar obscur 19 105,24.0,2023-11-18,brocante-et-vous,4387,99.6,0.0,3,69
roigada obscur 20 105,16.9,2024-02-05,pokevivi7,17486,100.0,0.0,3,69
roigada obscur 20 105,15.5,2024-01-12,nicopati69,47,100.0,3.0,3,69
roigada obscur 20 105,11.0,2024-01-04,tatar-khan,677,98.3,0.0,3,69
ursaring obscur 21 105,18.9,2024-01-21,pokevivi7,17486,100.0,0.0,3,69
ursaring obscur 21 105,8.0,2023-12-26,juju-brocante,38,100.0,0.0,3,69
ursaring obscur 21 105,19.5,2023-12-16,guilro_6684,56,92.3,18.0,3,69
ursaring obscur 21 105,10.5,2023-11-19,pauvass_0,8,90.0,8.0,3,69
draco lumineux 22 105,33.5,2024-02-10,thoray5,4,100.0,9.0,3,69
draco lumineux 22 105,30.5,2023-12-16,guilro_6684,56,92.3,14.0,3,69
draco lumineux 22 105,35.99,2023-11-20,lescartesauxtresors,720,100.0,0.0,3,69
draco lumineux 22 105,24.0,2023-11-18,momonami,301,100.0,2.0,3,69
lanturn lumineux 23 105,20.0,2024-02-10,rapdes0,93,98.6,0.0,3,69
lanturn lumineux 23 105,3.27,2024-01-30,tiffany3001,24,100.0,0.0,3,69
lanturn lumineux 23 105,7.51,2023-12-16,guilro_6684,56,92.3,4.0,3,69
coxyclaque lumineux 24 105,25.0,2024-01-26,cartabaffe,3946,99.9,0.0,3,69
coxyclaque lumineux 24 105,12.9,2024-01-21,pokevivi7,17486,100.0,0.0,3,69
coxyclaque lumineux 24 105,5.5,2023-12-16,guilro_6684,56,92.3,3.0,3,69
mackogneur lumineux 25 105,45.0,2024-01-02,oretdiamants,858,100.0,0.0,3,69
mackogneur lumineux 25 105,150.0,2023-12-31,poke_ball_z,1225,100.0,21.0,3,69
mackogneur lumineux 25 105,13.5,2023-12-16,guilro_6684,56,92.3,9.0,3,69
mackogneur lumineux 25 105,10.0,2023-11-27,123vendu,221,100.0,0.0,3,69
mackogneur lumineux 25 105,8.5,2023-11-25,brocante-et-vous,4387,99.6,6.0,3,69
mackogneur lumineux 25 105,25.5,2023-11-21,lemeusien3,97,98.0,3.0,3,69
cochignon lumineux 26 105,16.0,2023-12-16,guilro_6684,56,92.3,7.0,3,69
cochignon lumineux 26 105,32.12,2023-11-25,brocante-et-vous,4387,99.6,0.0,3,69
cochignon lumineux 26 105,10.5,2023-11-19,pauvass_0,8,90.0,9.0,3,69
leveinard 31 105,6.5,2023-12-17,guilro_6684,56,92.3,5.0,3,69
leveinard 31 105,9.5,2023-11-29,brocante-et-vous,4387,99.6,0.0,3,69
leveinard 31 105,4.0,2023-11-27,rapdes0,93,98.6,0.0,3,69
leveinard 31 105,18.0,2023-11-21,lemeusien3,97,98.0,4.0,3,69
crocrodil obscur 32 105,8.0,2024-01-29,rapdes0,93,98.6,0.0,3,69
crocrodil obscur 32 105,15.0,2023-11-21,lemeusien3,97,98.0,0.0,3,69
noadkoko obscur 33 105,20.0,2024-01-15,acca444,751,100.0,0.0,3,69
noadkoko obscur 33 105,8.99,2024-01-12,ds261,1320,100.0,0.0,3,69
noadkoko obscur 33 105,8.5,2023-12-17,guilro_6684,56,92.3,4.0,3,69
noadkoko obscur 33 105,15.5,2023-11-21,lemeusien3,97,98.0,3.0,3,69
lainergie obscur 34 105,7.5,2024-02-09,thoray5,4,100.0,8.0,3,69
lainergie obscur 34 105,4.5,2024-01-27,damvib0,60,100.0,5.0,3,69
lainergie obscur 34 105,8.0,2023-12-17,guilro_6684,56,92.3,4.0,3,69
lainergie obscur 34 105,7.01,2023-12-16,lou_hen,9,100.0,8.0,3,69
lainergie obscur 34 105,3.1,2023-12-10,planet.r,656,100.0,5.0,3,69
lainergie obscur 34 105,3.0,2023-12-01,autopilot-1,38,100.0,0.0,3,69
lainergie obscur 34 105,31.0,2023-11-21,lemeusien3,97,98.0,8.0,3,69
lainergie obscur 34 105,10.0,2023-11-17,anne-bator,7,100.0,0.0,3,69
foretress obscur 35 105,1.0,2024-01-27,damvib0,60,100.0,0.0,3,69
foretress obscur 35 105,6.5,2024-01-12,nicopati69,47,100.0,4.0,3,69
foretress obscur 35 105,4.5,2023-12-17,guilro_6684,56,92.3,2.0,3,69
foretress obscur 35 105,8.85,2023-12-17,cartabaffe,3946,99.9,0.0,3,69
foretress obscur 35 105,9.9,2023-11-22,antoinsuha_0,305,100.0,0.0,3,69
foretress obscur 35 105,15.0,2023-11-21,lemeusien3,97,98.0,0.0,3,69
spectrum obscur 36 105,8.0,2024-02-09,rapdes0,93,98.6,0.0,3,69
spectrum obscur 36 105,12.0,2024-01-29,pokemew-vente,56,100.0,0.0,3,69
spectrum obscur 36 105,1.0,2024-01-13,ushiwaz,56,100.0,0.0,3,69
spectrum obscur 36 105,5.5,2023-12-20,ludofava,24,100.0,2.0,3,69
spectrum obscur 36 105,6.5,2023-12-17,guilro_6684,56,92.3,2.0,3,69
amonita obscur 37 105,30.5,2024-01-06,vinsel_52,141,100.0,12.0,3,69
amonita obscur 37 105,9.0,2023-12-17,guilro_6684,56,92.3,3.0,3,69
amonita obscur 37 105,18.0,2023-11-21,lemeusien3,97,98.0,10.0,3,69
ymphect obscur 38 105,6.9,2024-01-26,olilem-5,179,100.0,0.0,3,69
ymphect obscur 38 105,7.01,2023-12-17,guilro_6684,56,92.3,3.0,3,69
ymphect obscur 38 105,5.0,2023-11-27,rapdes0,93,98.6,0.0,3,69
feurisson obscur 39 105,7.85,2024-02-08,cartabaffe,3946,99.9,0.0,3,69
feurisson obscur 39 105,20.0,2024-01-27,jrbou-880,3,100.0,0.0,3,69
feurisson obscur 39 105,12.0,2024-01-16,pokepolo,158,100.0,0.0,3,69
feurisson obscur 39 105,3.99,2023-12-21,giacocroco,767,100.0,0.0,3,69
feurisson obscur 39 105,6.5,2023-12-18,pauvass_0,8,90.0,2.0,3,69
feurisson obscur 39 105,4.0,2023-12-17,guilro_6684,56,92.3,2.0,3,69
feurisson obscur 39 105,4.5,2023-12-16,nicopati69,47,100.0,5.0,3,69
feurisson obscur 39 105,13.5,2023-12-03,antocqu-0,134,100.0,8.0,3,69
feurisson obscur 39 105,71.0,2023-12-03,docteur.rocket,15,100.0,29.0,3,69
feurisson obscur 39 105,3.0,2023-11-20,neorel,63,100.0,4.0,3,69
grodoudou obscur 40 105,9.2,2024-02-10,thoray5,4,100.0,6.0,3,69
grodoudou obscur 40 105,6.5,2024-02-02,damvib0,60,100.0,6.0,3,69
grodoudou obscur 40 105,10.0,2024-01-27,pokepolo,158,100.0,0.0,3,69
grodoudou obscur 40 105,10.0,2024-01-24,damvib0,60,100.0,0.0,3,69
grodoudou obscur 40 105,8.0,2024-01-12,nicopati69,47,100.0,7.0,3,69
grodoudou obscur 40 105,3.0,2024-01-09,chachap-50,289,100.0,0.0,3,69
grodoudou obscur 40 105,12.0,2023-12-17,guilro_6684,56,92.3,5.0,3,69
grodoudou obscur 40 105,15.0,2023-12-03,brocante-et-vous,4387,99.6,0.0,3,69
grodoudou obscur 40 105,5.5,2023-11-17,ludofava,24,100.0,5.0,3,69
scarhino 41 105,3.0,2024-02-03,zadkiel,26,100.0,0.0,3,69
scarhino 41 105,8.0,2023-12-17,guilro_6684,56,92.3,4.0,3,69
scarhino 41 105,9.85,2023-11-23,poke_matos,6730,100.0,0.0,3,69
kicklee 42 105,7.5,2023-12-17,guilro_6684,56,92.3,2.0,3,69
kicklee 42 105,2.6,2023-11-20,neorel,63,100.0,5.0,3,69
kicklee 42 105,11.9,2023-11-17,giolazzotcg,3603,100.0,0.0,3,69
malosse 43 105,2.5,2024-02-05,camre_9193,28,100.0,0.0,3,69
malosse 43 105,3.0,2024-01-24,thoray5,4,100.0,0.0,3,69
malosse 43 105,12.0,2023-12-25,lecheur,130,97.7,0.0,3,69
malosse 43 105,4.0,2023-12-17,guilro_6684,56,92.3,0.0,3,69
malosse 43 105,21.0,2023-11-21,lemeusien3,97,98.0,10.0,3,69
rondoudou 44 105,9.9,2024-01-25,e-retroshop,19066,98.5,0.0,3,69
rondoudou 44 105,5.0,2023-12-25,thomabaci-0,162,100.0,0.0,3,69
rondoudou 44 105,5.5,2023-12-17,guilro_6684,56,92.3,2.0,3,69
rondoudou 44 105,5.5,2023-12-16,lou_hen,9,100.0,5.0,3,69
rondoudou 44 105,25.5,2023-11-21,lemeusien3,97,98.0,8.0,3,69
rondoudou 44 105,3.5,2023-11-20,neorel,63,100.0,2.0,3,69
lamantine lumineux 45 105,4.0,2024-01-12,nicopati69,47,100.0,2.0,3,69
lamantine lumineux 45 105,5.0,2023-12-25,fabgui6,121,100.0,0.0,3,69
lamantine lumineux 45 105,4.0,2023-12-17,guilro_6684,56,92.3,0.0,3,69
lamantine lumineux 45 105,12.0,2023-12-03,brocante-et-vous,4387,99.6,0.0,3,69
lamantine lumineux 45 105,20.0,2023-11-13,pokedylandydy,73,100.0,0.0,3,69
pyroli lumineux 46 105,18.0,2024-01-29,tonitendo,227,99.0,10.0,3,69
pyroli lumineux 46 105,18.0,2024-01-28,rapdes0,93,98.6,0.0,3,69
pyroli lumineux 46 105,15.0,2023-12-24,fr-misti,3,100.0,0.0,3,69
pyroli lumineux 46 105,19.02,2023-12-17,guilro_6684,56,92.3,8.0,3,69
pyroli lumineux 46 105,10.5,2023-12-16,nicopati69,47,100.0,7.0,3,69
pyroli lumineux 46 105,277.0,2023-12-10,gasfra-0,3,100.0,13.0,3,69
pyroli lumineux 46 105,16.0,2023-12-02,ligham66,2,100.0,0.0,3,69
akwakwak lumineux 47 105,6.5,2024-01-29,tonitendo,227,99.0,4.0,3,69
akwakwak lumineux 47 105,1.5,2024-01-13,ushiwaz,56,100.0,2.0,3,69
akwakwak lumineux 47 105,20.0,2024-01-09,lecheur,130,97.7,0.0,3,69
akwakwak lumineux 47 105,95.0,2024-01-04,nomekop-777,28,100.0,0.0,3,69
akwakwak lumineux 47 105,4.0,2023-12-17,guilro_6684,56,92.3,0.0,3,69
akwakwak lumineux 47 105,5.51,2023-12-10,planet.r,656,100.0,4.0,3,69
akwakwak lumineux 47 105,4.5,2023-11-19,autopilot-1,38,100.0,0.0,3,69
akwakwak lumineux 47 105,35.0,2023-11-15,akakafix,36,100.0,0.0,3,69
voltali lumineux 48 105,45.0,2024-02-07,lecheur,130,97.7,0.0,3,69
voltali lumineux 48 105,3.0,2024-01-23,acca444,751,100.0,0.0,3,69
voltali lumineux 48 105,40.0,2023-12-18,lecheur,130,97.7,0.0,3,69
voltali lumineux 48 105,20.71,2023-12-17,guilro_6684,56,92.3,12.0,3,69
voltali lumineux 48 105,39.9,2023-12-11,akakafix,36,100.0,0.0,3,69
voltali lumineux 48 105,24.5,2023-11-21,jertom64,20,95.5,0.0,3,69
voltali lumineux 48 105,39.9,2023-11-15,akakafix,36,100.0,0.0,3,69
voltali lumineux 48 105,15.51,2023-11-14,nicopati69,47,100.0,4.0,3,69
machopeur lumineux 49 105,2.52,2023-12-10,planet.r,656,100.0,3.0,3,69
machopeur lumineux 49 105,17.5,2023-11-21,lemeusien3,97,98.0,3.0,3,69
feunard lumineux 50 105,8.5,2024-02-06,foot2000,2155,99.3,2.0,3,69
feunard lumineux 50 105,5.5,2024-01-14,tildeur,92,100.0,4.0,3,69
feunard lumineux 50 105,20.0,2024-01-01,pagui-1576,8,0.0,0.0,3,69
feunard lumineux 50 105,14.51,2023-12-17,guilro_6684,56,92.3,6.0,3,69
feunard lumineux 50 105,14.0,2023-11-27,rapdes0,93,98.6,0.0,3,69
feunard lumineux 50 105,19.0,2023-11-19,brocante-et-vous,4387,99.6,0.0,3,69
flagadoss lumineux 51 105,4.5,2024-01-27,oclacr-0,0,0.0,3.0,3,69
flagadoss lumineux 51 105,1.0,2024-01-13,ushiwaz,56,100.0,0.0,3,69
flagadoss lumineux 51 105,5.0,2024-01-12,nicopati69,47,100.0,6.0,3,69
flagadoss lumineux 51 105,9.9,2024-01-05,e-retroshop,19066,98.5,0.0,3,69
flagadoss lumineux 51 105,10.73,2023-12-17,guilro_6684,56,92.3,4.0,3,69
flagadoss lumineux 51 105,5.0,2023-11-18,decor708,428,97.1,0.0,3,69
flagadoss lumineux 51 105,35.0,2023-11-15,akakafix,36,100.0,0.0,3,69
aquali lumineux 52 105,8.5,2024-02-04,fripouille45,0,0.0,4.0,3,69
aquali lumineux 52 105,9.99,2024-01-22,nicopati69,47,100.0,0.0,3,69
aquali lumineux 52 105,2.0,2024-01-20,oclacr-0,0,0.0,0.0,3,69
aquali lumineux 52 105,15.7,2024-01-15,tauma1.9,156,100.0,0.0,3,69
aquali lumineux 52 105,15.5,2024-01-14,pokepolo,158,100.0,4.0,3,69
aquali lumineux 52 105,10.11,2023-12-28,inobaz.tcg,25,100.0,0.0,3,69
aquali lumineux 52 105,10.0,2023-12-17,guilro_6684,56,92.3,4.0,3,69
aquali lumineux 52 105,30.5,2023-12-16,sanemi_tcg,142,100.0,14.0,3,69
aeromite lumineux 53 105,3.0,2024-02-10,gauthier62480,914,100.0,0.0,3,69
aeromite lumineux 53 105,7.0,2023-12-17,guilro_6684,56,92.3,3.0,3,69
aeromite lumineux 53 105,1.5,2023-12-10,planet.r,656,100.0,3.0,3,69
aeromite lumineux 53 105,22.0,2023-11-21,lemeusien3,97,98.0,4.0,3,69
grodoudou lumineux 54 105,6.0,2024-01-29,rapdes0,93,98.6,0.0,3,69
grodoudou lumineux 54 105,109.0,2024-01-28,plazatcg,845,100.0,20.0,3,69
grodoudou lumineux 54 105,5.5,2024-01-13,ushiwaz,56,100.0,5.0,3,69
grodoudou lumineux 54 105,17.02,2023-12-17,guilro_6684,56,92.3,5.0,3,69
grodoudou lumineux 54 105,28.3,2023-11-21,lemeusien3,97,98.0,7.0,3,69
insecateur 55 105,9.85,2024-01-26,poke_matos,6730,100.0,0.0,3,69
insecateur 55 105,10.0,2024-01-15,occaz-collections,906,100.0,5.0,3,69
insecateur 55 105,11.5,2023-12-17,guilro_6684,56,92.3,5.0,3,69
togepi 56 105,2.0,2024-01-28,nicopati69,47,100.0,0.0,3,69
togepi 56 105,9.0,2024-01-26,pokemew-vente,56,100.0,0.0,3,69
togepi 56 105,6.5,2023-12-17,guilro_6684,56,92.3,2.0,3,69
togepi 56 105,10.0,2023-12-09,vicpi5893,10,100.0,0.0,3,69
togepi 56 105,26.5,2023-11-21,lemeusien3,97,98.0,10.0,3,69
zarbi q 59 105,7.85,2023-11-26,poke_matos,6730,100.0,0.0,3,69
hericendre 61 105,50.0,2024-01-01,jc9_urbantcg,95,100.0,0.0,3,69
hericendre 61 105,5.0,2023-12-25,lecheur,130,97.7,0.0,3,69
hericendre 61 105,3.0,2023-12-17,guilro_6684,56,92.3,0.0,3,69
hericendre 61 105,13.5,2023-11-21,lemeusien3,97,98.0,3.0,3,69
octillery obscur 62 105,5.0,2024-01-26,arnmo-7253,62,100.0,0.0,3,69
octillery obscur 62 105,4.99,2024-01-12,nicopati69,47,100.0,0.0,3,69
octillery obscur 62 105,8.51,2024-01-06,scx_95,65,100.0,2.0,3,69
octillery obscur 62 105,15.5,2023-11-21,lemeusien3,97,98.0,12.0,3,69
minidraco 63 105,10.0,2024-02-10,jrbou-880,3,100.0,2.0,3,69
minidraco 63 105,2.5,2024-02-07,nicopati69,47,100.0,2.0,3,69
minidraco 63 105,2.9,2024-01-24,*trouvailles*,1632,100.0,0.0,3,69
minidraco 63 105,5.5,2024-01-25,thoray5,4,100.0,5.0,3,69
minidraco 63 105,6.0,2023-12-25,lecheur,130,97.7,0.0,3,69
minidraco 63 105,4.0,2023-12-17,guilro_6684,56,92.3,0.0,3,69
minidraco 63 105,5.5,2023-12-16,lou_hen,9,100.0,7.0,3,69
minidraco 63 105,7.0,2023-11-21,lemeusien3,97,98.0,3.0,3,69
minidraco 63 105,23.5,2023-11-14,shifty3347,42,100.0,3.0,3,69
noeunoeuf 64 105,4.98,2023-12-11,redbers,891,100.0,0.0,3,69
fantominus 65 105,7.0,2024-02-09,poke-cristax,129,100.0,0.0,3,69
fantominus 65 105,4.0,2024-02-09,brocante-et-vous,4387,99.6,0.0,3,69
fantominus 65 105,2.0,2024-02-07,nicopati69,47,100.0,0.0,3,69
fantominus 65 105,6.0,2024-01-29,pokemew-vente,56,100.0,0.0,3,69
fantominus 65 105,2.0,2024-01-16,occaz-collections,906,100.0,2.0,3,69
fantominus 65 105,10.85,2024-01-13,cartabaffe,3946,99.9,0.0,3,69
fantominus 65 105,4.0,2023-12-25,lecheur,130,97.7,0.0,3,69
fantominus 65 105,11.3,2023-11-21,lemeusien3,97,98.0,6.0,3,69
girafarig 66 105,2.0,2024-02-07,nicopati69,47,100.0,0.0,3,69
girafarig 66 105,5.98,2024-02-06,redbers,891,100.0,0.0,3,69
girafarig 66 105,6.0,2024-02-04,lecheur,130,97.7,0.0,3,69
girafarig 66 105,1.0,2024-01-20,ushiwaz,56,100.0,0.0,3,69
girafarig 66 105,5.0,2023-12-25,lecheur,130,97.7,0.0,3,69
girafarig 66 105,8.5,2023-11-21,lemeusien3,97,98.0,5.0,3,69
scorplane 67 105,2.0,2024-01-28,nicopati69,47,100.0,0.0,3,69
demanta 74 105,3.0,2024-01-07,triopikeur5,391,100.0,3.0,3,69
scorplane 67 105,10.0,2024-01-04,ka-ozt,489,99.2,0.0,3,69
scorplane 67 105,2.0,2023-12-25,lecheur,130,97.7,0.0,3,69
caninos 68 105,2.0,2024-01-28,nicopati69,47,100.0,0.0,3,69
caninos 68 105,1.0,2024-01-20,ushiwaz,56,100.0,0.0,3,69
caninos 68 105,1.0,2024-01-16,occaz-collections,906,100.0,0.0,3,69
caninos 68 105,5.0,2023-12-25,lecheur,130,97.7,0.0,3,69
caninos 68 105,14.5,2023-12-16,lou_hen,9,100.0,11.0,3,69
caninos 68 105,6.0,2023-12-03,brocante-et-vous,4387,99.6,0.0,3,69
caninos 68 105,18.5,2023-11-21,lemeusien3,97,98.0,4.0,3,69
caninos 68 105,25.5,2023-11-17,japokecards26,15,94.1,7.0,3,69
tygnon 69 105,1.0,2024-01-28,nicopati69,47,100.0,0.0,3,69
